pr_number,title,url,status,created_at,merged_at,closed_at,labels,component,num_commits,additions,deletions,changed_files,review_comments_count,days_open,reviewers,related_issues,summary,potential_rationale,category,change_type
33347,build: bump `CLIENT_VERSION_MAJOR` to 30,https://github.com/bitcoin/bitcoin/pull/33347,merged,2025-09-09T10:00:04Z,2025-09-09T10:14:59Z,2025-09-09T10:14:59Z,Build system,Build system,1,1,1,1,0,0,hebasto,,Updates the major client version number to 30 in the build system configuration.,"This appears to be a critical step in the release process that ensures Bitcoin Core will identify itself as version 30.x, which may be necessary for proper network compatibility and version signaling to other nodes.",build,feature
33348,contrib: add bitcoin binary to gen-manpages,https://github.com/bitcoin/bitcoin/pull/33348,merged,2025-09-09T10:30:27Z,2025-09-09T10:54:06Z,2025-09-09T10:54:06Z,Scripts and tools,,2,6,0,2,0,0,dergoegge,31375,"Adds the bitcoin binary to the manual page generation script, fixing an omission from a previous change.","This likely ensures that comprehensive documentation is generated for all Bitcoin Core binaries, which may help users and system administrators properly understand and configure the software.",utils,bugfix
33349,[30.x] v30.0rc1,https://github.com/bitcoin/bitcoin/pull/33349,merged,2025-09-09T10:32:56Z,2025-09-09T12:21:26Z,2025-09-09T12:21:26Z,Backport,,5,2992,121,12,0,0,hebasto;janb84;stickies-v,33348,"Creates the first release candidate for Bitcoin Core v30.0, including version bumps, configuration file generation, manual pages, and release notes linking.","This appears to be a milestone release preparation that may enable broader testing of new features and improvements before the final v30.0 release, potentially helping to identify issues before widespread deployment.",build,feature
33356,[30.0] rc2 backports,https://github.com/bitcoin/bitcoin/pull/33356,merged,2025-09-10T11:44:33Z,2025-09-17T18:02:01Z,2025-09-17T18:02:02Z,Backport,,15,299,20,22,0,7,darosior;hebasto,33243;33268;33310;33364;33379;33380;33391;33395;33407,Backports multiple fixes and improvements to the v30.0 release branch for the second release candidate.,"This likely incorporates important bug fixes and stability improvements into the release candidate, which may help ensure the final v30.0 release is more robust and addresses issues discovered during testing.",other,bugfix
33364,ci: always use tag for LLVM checkout,https://github.com/bitcoin/bitcoin/pull/33364,merged,2025-09-11T09:56:27Z,2025-09-12T08:46:30Z,2025-09-12T08:46:30Z,Tests,Tests,1,2,3,1,0,0,willcl-ark,33345,Changes the continuous integration system to use a fixed LLVM tag instead of trying to match the apt-installed clang version. This addresses intermittent issues with version matching.,This change likely improves the reliability and reproducibility of Bitcoin Core's automated testing infrastructure by eliminating version mismatch issues that could cause CI failures or inconsistent test results.,tests,bugfix
33373,depends: systemtap 5.3,https://github.com/bitcoin/bitcoin/pull/33373,merged,2025-09-12T11:01:41Z,2025-09-16T10:21:01Z,2025-09-16T10:21:01Z,Build system,Build system,1,2,2,1,0,3,0xB10C,,"Updates systemtap dependency to version 5.3, which includes a fix to properly check if __STDC_VERSION__ is defined before using it in a comparison.","This update may help prevent compilation errors or undefined behavior when building Bitcoin Core with certain compiler configurations that don't define __STDC_VERSION__, improving build compatibility across different environments.",build,bugfix
33411,ci: re-add Valgrind job to the CI,https://github.com/bitcoin/bitcoin/pull/33411,closed,2025-09-17T09:26:38Z,,2025-10-21T14:33:51Z,Tests,Tests,1,6,0,1,3,34,maflcko,,Re-adds Valgrind memory debugging tool to the main continuous integration pipeline after the migration to a new CI setup. Valgrind helps detect memory-related bugs.,"This change likely enhances Bitcoin Core's code quality assurance by automatically detecting memory leaks, buffer overflows, and other memory-related issues that could potentially lead to security vulnerabilities or crashes in production.",tests,test
33415,[28.x] More backports,https://github.com/bitcoin/bitcoin/pull/33415,merged,2025-09-17T11:09:02Z,2025-09-25T20:41:31Z,2025-09-25T20:41:31Z,Backport,,4,48,35,7,3,8,achow101;glozow;willcl-ark,33236;33340;33395,"Backports multiple previously merged pull requests (#33236, #33340, #33395) to the 28.x release branch for inclusion in maintenance releases.","These backports likely bring important bug fixes or improvements to the stable 28.x release branch, helping users on that version receive critical updates without needing to upgrade to a newer major version.",other,bugfix
33416,[27.x] Backports,https://github.com/bitcoin/bitcoin/pull/33416,merged,2025-09-17T14:34:53Z,2025-10-13T11:21:13Z,2025-10-13T11:21:13Z,Backport;CI failed,,3,57,5,5,0,25,marcofleon;willcl-ark,30198;33395,Backports selected changes from pull requests #30198 (partial) and #33395 to the 27.x release branch for inclusion in maintenance releases.,"These backports appear to bring essential fixes to the older 27.x release branch, likely addressing security issues or critical bugs that users on this stable version need without requiring a major version upgrade.",other,bugfix
33424,[30.0] Final changes + rc2,https://github.com/bitcoin/bitcoin/pull/33424,merged,2025-09-18T10:00:56Z,2025-09-23T22:46:30Z,2025-09-23T22:46:30Z,Backport,,13,203,64,24,0,5,hebasto;willcl-ark,28592;33302;33333;33420;33422;33425;33435;33459,This PR finalizes Bitcoin Core v30.0 release candidate 2 by backporting multiple changes from the development branch. It represents the preparation work for making rc2 available for testing.,"This likely helps ensure Bitcoin Core v30.0 has critical fixes and improvements incorporated before the final release, which may improve stability and reduce the need for emergency patches after release.",other,feature
33425,ci: remove Clang build from msan fuzz job,https://github.com/bitcoin/bitcoin/pull/33425,merged,2025-09-18T11:17:14Z,2025-09-23T14:10:02Z,2025-09-23T14:10:02Z,Tests,Tests,1,4,18,2,3,5,Sjors,,This PR modifies the continuous integration setup by removing the Clang build from the memory sanitizer (msan) fuzz testing job and instead using apt-installed LLVM/Clang. It simplifies the build process by linking against the standard C++ library.,"This change likely improves CI efficiency by reducing build complexity while maintaining fuzz testing coverage, which may help catch memory-related bugs more quickly and with fewer resource requirements.",tests,cleanup
33428,depends: Boost 1.90.0,https://github.com/bitcoin/bitcoin/pull/33428,merged,2025-09-18T16:48:41Z,2026-01-09T22:24:25Z,2026-01-09T22:24:25Z,Build system,Build system,1,2,143,2,0,113,hebasto;sedited,,This PR updates the Boost library dependency from an earlier version to version 1.90.0 in the depends system. It ensures Bitcoin Core uses a more recent version of this critical C++ library.,"This update likely brings performance improvements, bug fixes, and potentially new features from the newer Boost version, which may enhance Bitcoin Core's reliability and efficiency in areas that rely on Boost libraries.",build,feature
33434,depends: static libxcb-cursor,https://github.com/bitcoin/bitcoin/pull/33434,merged,2025-09-19T12:50:13Z,2025-10-03T14:26:26Z,2025-10-03T14:26:26Z,Build system,Build system,1,1,8,3,2,14,hebasto;willcl-ark,33432;32097,This PR makes libxcb-cursor statically linked in the depends system to remove the runtime requirement for this library. It addresses compatibility issues with modern Ubuntu systems where this library is no longer present by default.,"This change likely improves Bitcoin Core's portability and reduces installation friction on newer Linux distributions, which may make it easier for users to run Bitcoin Core without encountering missing dependency errors.",build,bugfix
33436,ci: run s390x job,https://github.com/bitcoin/bitcoin/pull/33436,closed,2025-09-19T13:40:38Z,,2025-10-15T14:58:37Z,Tests;Needs rebase,Tests,3,16,0,3,1,26,maflcko,,"This PR enables the s390x architecture job in the continuous integration pipeline. It appears to be testing how quickly this job runs, possibly as part of evaluating whether to include it regularly.","This likely expands Bitcoin Core's testing coverage to include the s390x architecture (IBM mainframes), which may help ensure compatibility and catch architecture-specific bugs on enterprise systems that might run Bitcoin infrastructure.",tests,test
33461,ci: add Valgrind fuzz,https://github.com/bitcoin/bitcoin/pull/33461,merged,2025-09-22T21:02:41Z,2025-10-22T10:50:07Z,2025-10-22T10:50:07Z,Tests,Tests,1,6,0,1,3,29,dergoegge;maflcko,,This PR adds Valgrind memory debugging tools to the continuous integration fuzz testing pipeline. It appears to integrate memory error detection into the automated fuzzing process.,"This likely helps improve Bitcoin Core's security and stability by automatically detecting memory-related bugs like buffer overflows or use-after-free errors during fuzz testing, which may help prevent potential vulnerabilities from reaching production code.",tests,test
33462,ci: add libcpp hardening flags to macOS fuzz job,https://github.com/bitcoin/bitcoin/pull/33462,merged,2025-09-23T14:38:01Z,2025-10-15T08:40:03Z,2025-10-15T08:40:03Z,Tests,Tests,1,1,1,1,3,21,maflcko,,This PR adds libcpp hardening flags to the macOS fuzzing job in continuous integration. It appears to enable additional security hardening during compilation for fuzz testing on macOS.,"This likely enhances security testing by enabling compiler-level protections during macOS fuzz testing, which may help catch additional categories of bugs and improve the robustness of Bitcoin Core on Apple platforms.",tests,test
33473,[30.x] Backports & rc3,https://github.com/bitcoin/bitcoin/pull/33473,merged,2025-09-24T14:11:42Z,2025-10-06T09:37:33Z,2025-10-06T09:37:33Z,Backport,,13,146,119,26,0,11,Zero-1729;dergoegge;hebasto;marcofleon,33434;33446;33453;33475;33482;33484;33504,This is a backport PR for the 30.x release branch that includes multiple backported fixes and prepares release candidate 3. It also includes version bumps and documentation regeneration.,"This likely ensures that important bug fixes and improvements from the main development branch are included in the stable 30.x release series, which may help maintain stability and security for users running the 30.x version series.",other,bugfix
33474,[29.x] Backports,https://github.com/bitcoin/bitcoin/pull/33474,merged,2025-09-24T14:41:16Z,2025-10-03T13:21:57Z,2025-10-03T13:21:57Z,Backport,,7,116,52,11,22,8,dergoegge;marcofleon,33446;33484;33504,This is a backport PR for the 29.x release branch that includes multiple backported fixes from newer development. It appears to be maintaining the older 29.x release series.,"This likely provides important bug fixes and security improvements to users still running the 29.x release series, which may help maintain network stability and security across different Bitcoin Core versions in production.",other,bugfix
33487,ci: use latest versions of lint deps,https://github.com/bitcoin/bitcoin/pull/33487,merged,2025-09-28T22:14:39Z,2025-09-30T07:17:45Z,2025-09-30T07:17:45Z,Tests,Tests,1,4,4,1,2,1,hebasto;janb84;stickies-v,,This PR updates the versions of linting dependencies in continuous integration to their latest available versions. It modernizes tools like mypy and ruff that are used for code quality checks.,"This likely improves the development workflow by ensuring linting tools have the latest bug fixes and features, though the author notes these tools rarely catch issues in practice. It may help maintain compatibility with modern Python ecosystems used in Bitcoin Core development.",build,cleanup
33522,guix: use LIEF 0.17.3,https://github.com/bitcoin/bitcoin/pull/33522,closed,2025-10-02T15:57:55Z,,2026-02-10T17:22:40Z,Build system,Build system,3,4,4,3,0,131,hebasto,,Updates the LIEF library to version 0.17.3 in the Guix build system and continuous integration pipeline.,"This likely improves the build system's ability to parse and manipulate executable files, which may help with debugging capabilities and build reliability for Bitcoin Core binaries.",build,feature
33534,[29.x] Finalise 29.2rc2,https://github.com/bitcoin/bitcoin/pull/33534,merged,2025-10-03T13:42:07Z,2025-10-03T18:02:16Z,2025-10-03T18:02:16Z,Backport,,4,31,27,9,3,0,darosior;glozow,33403;33474;33482,Prepares the second release candidate (rc2) for Bitcoin Core version 29.2 by incorporating additional backported changes.,"This appears to be part of the standard release process to ensure stability and bug fixes are included before the final 29.2 release, which likely helps maintain network reliability and user experience.",other,feature
33535,[28.x] More backports,https://github.com/bitcoin/bitcoin/pull/33535,merged,2025-10-03T15:18:44Z,2025-10-07T09:01:54Z,2025-10-07T09:01:54Z,Backport,,4,58,36,4,0,3,darosior;dergoegge;instagibbs,33504,Backports additional changes to the 28.x branch for maintenance of the older release series.,"This likely ensures that users running the 28.x version series continue to receive important fixes and improvements, which may help maintain network stability across different Bitcoin Core versions.",other,bugfix
33537,guix: build `bitcoin-qt` with static libxcb & utils,https://github.com/bitcoin/bitcoin/pull/33537,merged,2025-10-04T00:39:00Z,2025-11-17T10:32:52Z,2025-11-17T10:32:52Z,Build system,Build system,8,100,24,10,5,44,TheCharlatan;hebasto;willcl-ark,,Modifies the Guix build system to compile bitcoin-qt with static libxcb libraries and utilities for better compatibility.,"This likely improves the portability and compatibility of the Bitcoin Core GUI across different Linux distributions by reducing external dependencies, which may help more users run the graphical interface reliably.",build,feature
33551,[29.x] Finalise 29.2,https://github.com/bitcoin/bitcoin/pull/33551,merged,2025-10-06T15:53:05Z,2025-10-10T15:53:12Z,2025-10-10T15:53:12Z,Backport,,3,21,21,8,0,4,glozow;stickies-v,,"Finalizes Bitcoin Core version 29.2 for release, expressing confidence that no third release candidate will be needed.","This appears to complete the release process for version 29.2, which likely brings accumulated bug fixes and improvements to users while maintaining network stability and compatibility.",other,feature
33557,[28.x] 28.3rc2,https://github.com/bitcoin/bitcoin/pull/33557,merged,2025-10-07T10:09:16Z,2025-10-13T11:30:33Z,2025-10-13T11:30:33Z,Backport,,5,33,30,11,1,6,dergoegge;marcofleon;stickies-v,33482;33563,This PR creates a release candidate (28.3rc2) by backporting two fixes and applying final changes for the release.,"This likely helps maintain the stability and reliability of Bitcoin Core version 28.x by incorporating important fixes into a patch release, which may address bugs or issues discovered after the initial 28.0 release.",other,bugfix
33559,[30.x] Finalise v30.0,https://github.com/bitcoin/bitcoin/pull/33559,merged,2025-10-07T10:38:06Z,2025-10-09T20:05:04Z,2025-10-09T20:05:04Z,Backport,,3,460,23,10,2,2,darosior;janb84,,This PR finalizes version 30.0 of Bitcoin Core by importing and incorporating the official release notes.,"This appears to be the final step in preparing a major Bitcoin Core release, which likely ensures users have proper documentation about new features, changes, and potential breaking changes when upgrading their nodes.",docs,docs
33563,[29.x] build: fix depends Qt download link,https://github.com/bitcoin/bitcoin/pull/33563,merged,2025-10-07T12:36:49Z,2025-10-07T13:04:32Z,2025-10-07T13:04:32Z,Backport,,1,2,2,2,0,0,hebasto,,This PR fixes the Qt download link in the build dependencies to prevent always falling back to alternative download sources.,"This likely improves the build process reliability by ensuring Qt dependencies can be downloaded from the primary source, which may reduce build failures and make the development process more efficient for contributors.",build,bugfix
33564,[27.x] Fix Qt download URLs,https://github.com/bitcoin/bitcoin/pull/33564,merged,2025-10-07T14:06:24Z,2025-10-08T08:37:58Z,2025-10-08T08:37:58Z,Backport;CI failed,,3,6,4,5,0,0,hebasto;willcl-ark,33561;33563,"This PR backports Qt download URL fixes to the 27.x branch, though it appears to have failed CI checks.","This likely aims to improve build reliability for the 27.x maintenance branch by fixing dependency download issues, which may help developers and users building from source avoid build failures.",build,bugfix
33574,doc: update Guix INSTALL.md,https://github.com/bitcoin/bitcoin/pull/33574,merged,2025-10-08T15:05:36Z,2025-11-04T11:34:40Z,2025-11-04T11:34:40Z,Docs,Docs,1,3,5,1,0,26,hebasto;willcl-ark,,"This PR updates the Guix installation documentation, apparently in response to Guix being removed from Debian repositories.","This likely helps Bitcoin Core contributors and users who rely on Guix for reproducible builds by providing updated installation instructions, which may be important for maintaining the project's commitment to build reproducibility and security.",docs,docs
33601,doc: archive release notes for v30.0,https://github.com/bitcoin/bitcoin/pull/33601,merged,2025-10-11T19:47:55Z,2025-10-13T12:45:37Z,2025-10-13T12:45:37Z,Docs,Docs,1,438,0,1,4,1,janb84;kevkevinpal;willcl-ark,,"This PR archives the release notes for Bitcoin Core version 30.0, moving them from active documentation to archived status.","This likely helps maintain organized documentation by moving completed release notes out of active development files, which may help keep the repository structure clean and make it easier for developers and users to distinguish between current and historical release information.",docs,docs
33609,[30.x] Backports,https://github.com/bitcoin/bitcoin/pull/33609,merged,2025-10-13T14:53:51Z,2025-12-02T10:15:22Z,2025-12-02T10:15:22Z,Backport,,21,519,422,38,0,49,marcofleon;willcl-ark,33229;33508;33517;33558;33566;33580;33581;33612;33630;33676;33744;33826;33827;33906,"This PR backports multiple fixes and improvements to the 30.x maintenance branch, including changes from both the main Bitcoin Core repository and GUI repository.","This appears to be maintenance work that likely ensures users running Bitcoin Core v30.x receive important bug fixes and improvements without needing to upgrade to newer major versions, which may help maintain stability and security for users who prefer to stay on established releases.",other,bugfix
33610,doc: archive release notes for v29.2,https://github.com/bitcoin/bitcoin/pull/33610,merged,2025-10-13T15:20:20Z,2025-10-14T17:18:57Z,2025-10-14T17:18:57Z,Docs,Docs,1,91,0,1,0,1,janb84;stickies-v,,"This PR archives the release notes for Bitcoin Core version 29.2, similar to the v30.0 archival process.","This likely serves the same organizational purpose as archiving v30.0 notes, helping to maintain clean documentation structure by moving completed release notes to archived status, which may improve repository organization and clarity for users browsing current versus historical information.",docs,docs
33611,[29.x] Backports,https://github.com/bitcoin/bitcoin/pull/33611,merged,2025-10-13T15:24:10Z,2025-11-18T11:35:46Z,2025-11-18T11:35:46Z,Backport,,4,16,44,4,0,35,willcl-ark,33508;33581;33612,"This PR backports three specific fixes to the 29.x maintenance branch, providing targeted updates to that version series.","This appears to provide important maintenance updates to users still running Bitcoin Core v29.x, which likely helps ensure they receive critical bug fixes and security improvements without requiring a major version upgrade, potentially improving stability for conservative users.",other,bugfix
33613,[28.x] Backport & finalise 28.3,https://github.com/bitcoin/bitcoin/pull/33613,merged,2025-10-13T16:05:29Z,2025-10-16T15:05:43Z,2025-10-16T15:05:43Z,Backport,,4,24,22,9,0,2,stickies-v;willcl-ark,33581,This PR backports one fix to the 28.x branch and includes the necessary changes to finalize the v28.3 release.,"This likely represents the completion of a point release for the 28.x series, which may help provide users on older stable versions with important fixes while also preparing the formal v28.3 release, potentially improving security and stability for users who haven't upgraded to newer major versions.",other,bugfix
33625,Update secp256k1 subtree to latest master,https://github.com/bitcoin/bitcoin/pull/33625,merged,2025-10-14T15:37:05Z,2025-10-19T14:45:53Z,2025-10-19T14:45:54Z,,,2,1208,585,42,0,4,hebasto;janb84,33284,Updates the secp256k1 cryptographic library subtree to the latest version from the upstream repository.,"This update likely brings security improvements, bug fixes, or performance enhancements to Bitcoin's elliptic curve cryptography operations, which may help maintain the robustness of signature verification and key generation processes.",consensus,refactor
33626,ci: run native fuzz with MSAN job,https://github.com/bitcoin/bitcoin/pull/33626,merged,2025-10-14T16:57:56Z,2025-11-04T13:58:29Z,2025-11-04T13:58:29Z,Tests,Tests,2,8,2,2,4,20,dergoegge;maflcko,32998;33600,Adds Memory Sanitizer (MSAN) to the native fuzzing continuous integration job to detect memory-related bugs.,"Running fuzz tests with MSAN appears to help catch memory safety issues that could lead to crashes or security vulnerabilities, likely improving the overall stability and security of Bitcoin Core through better automated testing.",tests,test
33641,Update leveldb subtree to latest master,https://github.com/bitcoin/bitcoin/pull/33641,merged,2025-10-16T12:54:27Z,2025-10-16T19:10:40Z,2025-10-16T19:10:40Z,,,2,8,8,7,0,0,stickies-v,33638;33148;22664;13781,"Updates the leveldb database library subtree to the latest version, including fixes for various typos and issues.","This update likely brings database performance improvements, bug fixes, or stability enhancements that may help improve Bitcoin Core's blockchain data storage and retrieval operations.",other,refactor
33642,doc: archive release notes for v28.3,https://github.com/bitcoin/bitcoin/pull/33642,merged,2025-10-16T15:50:52Z,2025-10-16T16:23:20Z,2025-10-16T16:23:20Z,Docs,Docs,1,110,0,1,0,0,stickies-v,,Archives the release notes for Bitcoin Core version 28.3 in the documentation.,This appears to be routine documentation maintenance that likely helps keep the project's historical records organized and accessible for users and developers.,docs,docs
33693,ci: use pycapnp 2.2.1,https://github.com/bitcoin/bitcoin/pull/33693,merged,2025-10-24T02:40:41Z,2025-10-29T10:01:04Z,2025-10-29T10:01:04Z,Tests,Tests,2,3,10,3,0,5,hebasto,,Updates the continuous integration system to use a specific version (2.2.1) of the pycapnp Python library and removes manual installation steps.,"Using a pinned version of pycapnp likely helps ensure consistent and reproducible builds across different environments, which may improve the reliability of automated testing and development workflows.",build,cleanup
33714,"random: scope environ extern to macOS, BSDs and Illumos",https://github.com/bitcoin/bitcoin/pull/33714,merged,2025-10-27T16:38:49Z,2025-11-04T15:10:27Z,2025-11-04T15:10:27Z,Utils/log/libs,Utils/log/libs,1,6,2,1,6,7,hebasto;l0rinc;maflcko,33675,"Limits the extern declaration of the environ variable to only macOS, BSD, and Illumos platforms where it's required for compilation. Removes it from other platforms where it was causing build failures.","This change likely improves Bitcoin Core's portability across different operating systems by fixing compilation issues. It may help ensure that Bitcoin Core can be built reliably on various Unix-like platforms, which appears important for maintaining broad platform support in the Bitcoin ecosystem.",build,bugfix
33775,guix: use GCC 14.3.0 over 13.3.0,https://github.com/bitcoin/bitcoin/pull/33775,merged,2025-11-04T13:12:58Z,2026-01-13T23:34:03Z,2026-01-13T23:34:03Z,Build system,Build system,7,75,10,8,12,70,hebasto;maflcko;sedited;theuni,25573;30210,Updates the Guix build system to use GCC version 14.3.0 instead of the older 13.3.0 compiler for Bitcoin Core builds.,"This compiler upgrade likely provides improved code generation, better optimizations, and enhanced security features for Bitcoin Core binaries. It may also be necessary for future development work and could potentially improve performance or enable new language features that Bitcoin Core development may want to leverage.",build,feature
33778,depends: add zeromq patch to fix mingw CMake file install location,https://github.com/bitcoin/bitcoin/pull/33778,closed,2025-11-04T16:37:18Z,,2025-11-07T12:49:27Z,Build system,Build system,1,18,0,2,0,2,,,Fixes the installation path for ZeroMQ CMake configuration files in Windows MinGW builds by applying an upstream patch that places them in the correct directory structure.,This change likely improves the reliability of Windows builds for Bitcoin Core by ensuring that build dependencies are properly configured. It may help prevent build failures and appears to be part of broader efforts to clean up and standardize the build system's dependency management.,build,bugfix
33780,guix: disable libsanitizer in Linux GCC build,https://github.com/bitcoin/bitcoin/pull/33780,merged,2025-11-04T17:33:04Z,2025-11-05T09:56:36Z,2025-11-05T09:56:36Z,Build system,Build system,1,1,0,1,0,0,hebasto;willcl-ark,25573,Disables the libsanitizer component when building GCC in the Linux Guix environment to prevent compilation errors against newer glibc versions.,"This change likely ensures Bitcoin Core can be built successfully on systems with modern glibc versions. Since libsanitizer appears unnecessary for Bitcoin Core's build process, removing it may improve build reliability and compatibility with newer Linux distributions without affecting functionality.",build,bugfix
33821,guix: build glibc with `--enable-static-pie`,https://github.com/bitcoin/bitcoin/pull/33821,closed,2025-11-07T17:04:00Z,,2025-11-10T10:32:11Z,Build system,Build system,1,1,0,1,0,2,,25573,"Configures glibc to build with static Position Independent Executable (PIE) support in the Guix build environment, enabling enhanced security features for static executables.","This change likely enhances Bitcoin Core's security posture by enabling additional hardening features. Static PIE executables may provide better protection against certain types of attacks while maintaining the benefits of static linking, which could be particularly valuable for Bitcoin Core given its role in handling financial transactions and the high security requirements.",build,feature
33850,depends: drop qtbase_avoid_native_float16 qt patch,https://github.com/bitcoin/bitcoin/pull/33850,merged,2025-11-11T11:20:36Z,2025-11-11T17:03:28Z,2025-11-11T17:03:28Z,Build system,Build system,1,0,39,2,0,0,hebasto;laanwj,,Removes a Qt patch that was needed for older libgcc versions but is no longer necessary after minimum version requirements were dropped.,"This likely simplifies the build system maintenance by removing obsolete patches, which may help reduce complexity and potential build issues for developers compiling Bitcoin Core.",build,cleanup
33851,depends: update xcb-util packages to latest versions,https://github.com/bitcoin/bitcoin/pull/33851,merged,2025-11-11T13:17:53Z,2025-11-20T15:04:37Z,2025-11-20T15:04:37Z,Build system,Build system,11,27,49,12,4,9,hebasto,33537,"Updates multiple X11/XCB library dependencies and expat to their latest versions, including libxcb, xcb utilities, and related packages.","These updates likely bring security fixes and bug improvements from upstream libraries, which may help ensure Bitcoin Core benefits from the latest stability and security enhancements in its GUI dependencies.",build,feature
33860,depends: drop Qt patches,https://github.com/bitcoin/bitcoin/pull/33860,merged,2025-11-12T14:30:02Z,2025-11-14T09:52:42Z,2025-11-14T09:52:42Z,Build system,Build system,2,0,37,4,0,1,TheCharlatan;hebasto,,Removes two Qt patches that are no longer needed - one that was already unused and another that compilation works without.,"This appears to streamline the build process by eliminating unnecessary patches, which likely reduces maintenance burden and may help prevent potential build conflicts or complications.",build,cleanup
33945,depends: latest config.guess & config.sub,https://github.com/bitcoin/bitcoin/pull/33945,merged,2025-11-25T16:40:33Z,2025-11-26T11:27:49Z,2025-11-26T11:27:49Z,Build system,Build system,2,29,16,2,0,0,hebasto;janb84,,Updates config.guess and config.sub files to their latest versions after approximately one year since the last update.,"These configuration files likely help the build system correctly identify target platforms and architectures, so updating them may improve build compatibility with newer systems and hardware configurations.",build,feature
33949,ubsan: add another suppression for InsecureRandomContext,https://github.com/bitcoin/bitcoin/pull/33949,closed,2025-11-26T13:52:32Z,,2025-11-28T10:13:28Z,,,1,1,0,1,0,1,dergoegge,0;1;2;3;4;5;6;7;8;9;10;11,Adds an additional UndefinedBehaviorSanitizer (UBSan) suppression for InsecureRandomContext that was appearing in CI builds.,"This likely addresses false positive warnings from the sanitizer that were cluttering test output, which may help developers focus on actual issues rather than known harmless warnings during testing and development.",tests,bugfix
33950,guix: reduce allowed exported symbols,https://github.com/bitcoin/bitcoin/pull/33950,merged,2025-11-26T15:23:30Z,2025-12-08T09:40:37Z,2025-12-08T09:40:37Z,Build system,Build system,1,1,2,1,0,11,hebasto;sedited,33181,This PR reduces the number of symbols exported by the Bitcoin Core binary during the build process using the Guix build system.,"This change likely improves security and reduces attack surface by limiting which internal functions are accessible from outside the binary, and may also help reduce binary size and improve loading performance.",build,cleanup
33952,depends: update freetype and document remaining `bitcoin-qt` runtime libs,https://github.com/bitcoin/bitcoin/pull/33952,merged,2025-11-26T16:41:50Z,2025-12-08T10:10:29Z,2025-12-08T10:10:29Z,Build system,Build system,2,11,4,3,0,11,hebasto;sedited,29977,This PR updates the freetype library dependency to version 2.11.1 and documents the runtime library expectations for the Bitcoin Qt GUI.,"Updating freetype likely brings security fixes and bug improvements for text rendering in the GUI, while better documentation of runtime dependencies may help users and developers understand system requirements more clearly.",build,feature
33996,contrib: fix manpage generation,https://github.com/bitcoin/bitcoin/pull/33996,merged,2025-12-02T15:55:43Z,2025-12-03T11:19:17Z,2025-12-03T11:19:17Z,Scripts and tools,,1,6,4,1,2,0,janb84;rkrux,33229,This PR fixes a bug in the script that generates manual pages for Bitcoin Core binaries that was broken by previous changes.,"This appears to be important for maintaining proper documentation generation, which may help users have access to up-to-date manual pages and likely ensures the build process completes successfully.",docs,bugfix
33997,[30.x] Backports & 30.1rc1,https://github.com/bitcoin/bitcoin/pull/33997,merged,2025-12-03T11:34:01Z,2025-12-05T14:49:03Z,2025-12-05T14:49:03Z,Backport,,10,116,57,18,0,2,hebasto;marcofleon,32009;33528;33723;33996;33609,This PR backports several fixes to the 30.x release branch and prepares the 30.1rc1 release candidate.,Backporting fixes to stable release branches likely helps maintain the reliability and security of production Bitcoin Core installations by ensuring important bug fixes reach users on stable versions.,other,bugfix
34031,"net: Remove ""tor"" as a network specification",https://github.com/bitcoin/bitcoin/pull/34031,merged,2025-12-08T13:41:27Z,2025-12-10T11:51:08Z,2025-12-10T11:51:08Z,P2P,P2P,2,15,12,5,0,1,janb84;laanwj;pablomartin4btc;sipa;stickies-v,16029,"This PR removes the deprecated ""tor"" network specification, requiring users to use ""onion"" instead, which has been the preferred term since version 0.17.0.","Removing deprecated functionality likely helps clean up the codebase and may reduce confusion for users and developers, while ensuring consistent terminology for onion service network specifications.",p2p,cleanup
34036,contrib: update macOS SDK to Xcode-26.1.1-17B100,https://github.com/bitcoin/bitcoin/pull/34036,merged,2025-12-09T16:45:55Z,2026-02-02T10:45:13Z,2026-02-02T10:45:13Z,Scripts and tools,,2,21,15,5,5,54,Sjors;hebasto;janb84;sedited,34034,Updates the macOS SDK version used in Guix builds to Xcode-26.1.1-17B100. This changes the development tools used for creating macOS Bitcoin Core binaries.,"This update likely ensures Bitcoin Core builds use the latest macOS development tools, which may help maintain compatibility with newer macOS versions and could potentially include security improvements or bug fixes in the build toolchain.",build,cleanup
34092,[30.x] Finalise v30.1,https://github.com/bitcoin/bitcoin/pull/34092,merged,2025-12-17T16:08:03Z,2025-12-18T15:55:04Z,2025-12-18T15:55:04Z,Backport,,3,23,23,9,0,0,brunoerg;hebasto;janb84;w0xlt,,Finalizes the v30.1 release branch by completing necessary preparations for the release. This is a backport to the 30.x maintenance branch.,"This appears to be standard release management that ensures the v30.1 version is properly prepared for distribution, likely including final version number updates, release notes, and other release artifacts that help users identify and trust the official release.",other,cleanup
34102,depends: capnp 1.3.0,https://github.com/bitcoin/bitcoin/pull/34102,merged,2025-12-18T13:57:11Z,2025-12-30T23:52:02Z,2025-12-30T23:52:02Z,Build system,Build system,1,2,2,1,0,12,hebasto;sedited,,Updates the Cap'n Proto dependency from version 1.2.0 to 1.3.0 in the build system. Cap'n Proto is a data interchange format library used by Bitcoin Core.,"Updating this dependency likely brings bug fixes, security improvements, or performance enhancements from the upstream Cap'n Proto project, which may help improve the reliability and security of Bitcoin Core's data serialization capabilities.",build,cleanup
